movie_id	title	is_adult	release_year	duration	genres	avg_rating	votes	directors	writers	actors
tt3997248	Foreign Body	false	2014	117	Drama,Romance	4.6	227	Krzysztof Zanussi	Krzysztof Zanussi	Agata Buzek|Agnieszka Grochowska|Weronika Rosati|Irena Strzalkowska|Piotr Niemyjski|Wojciech Kilar|Krzysztof Zanussi|Riccardo Leonelli|Janusz Wachala|Ilya Zakharov
tt4049312	Blood Runs Black	false	2014	75	Horror,Thriller	4.9	18	Andrew Muto	Andrew Muto	Ron Hanks|Kathy DiStefano|Martha Cary|Andrew Muto|Amanda Deibert
tt2392842	Targeting	false	2014	85	Drama	4.8	100	Tarique Qayumi	Joey Patterson|Tarique Qayumi|Alan de la Rosa	Fereshta Kazemi|Kate Hackett|Patrick Meade Jones|Carlos Osorio|Alan de la Rosa|Tajana Prka|Bobby Naderi|Joey Patterson|James O'Shea|Tarique Qayumi
tt4056456	Komm Doch Nach	false	2014	62	Drama,Thriller	0.0	0	Pascal Griesshammer	Pascal Griesshammer|Michael Voegtlin	André Burren|Pascal Griesshammer|Robin Wenger|Lina Hoppe|Maximilian Kraus|Michael Voegtlin
tt4064020	You Are Gone, I Am Here	false	2014	15	Biography,Documentary	0.0	0	Athena Harden	Athena Harden	Athena Harden
tt2677112	Kill, Granny, Kill!	false	2014	70	Horror	5.4	73	Jacob Ennis	Gregory W. Brock|Jacob Ennis	Misty Simmons-Poteet|Gregory W. Brock|Jason Crowe|Roni Jonah|Kayla Perkins|Jacob Ennis|Dale Miller|Paige Kay Davis
tt2800356	Benoît Brisefer: Les taxis rouges	false	2014	77	Adventure,Comedy,Family	4.2	103	Manuel Pradal	Peyo|Thierry Clech|Thierry de Ganay|Ivan Guyot|Manuel Pradal|Jean-Luc Voulfow	Jean Reno|Jean-Luc Voulfow|Thierry Lhermitte|Thierry de Ganay|Gérard Jugnot|Peyo|Thierry Clech|Manuel Pradal|Leopold Huet|Ivan Guyot
tt4162718	Summoned	false	2014	49	Adventure,Fantasy	7.6	7	Katie Travis	Karen Travis|Katie Travis	Peter Wagner|Joshua Robertson|Karissa Travis|Kathryn Karg|Josh Cisewski|Andy Karg|Joey Albrecht|Karen Travis|Katie Travis|Rebecca Heerdt
tt3327870	Bx46	false	2014	74	Documentary,Mystery	0.0	0	Fabien Clouette|Jeremie Brugidou	Jeremie Brugidou|Fabien Clouette	Jeremie Brugidou|Fabien Clouette|Jeffrey Rovinelli
tt4186118	Iyobinte Pusthakam	false	2014	158	Adventure,Drama,Romance	7.7	1198	Amal Neerad		Praveen Prabhakar|Vinayakan|Jinu Joseph|Chemban Vinod Jose|Padmapriya|Amal Neerad|Isha Sharvani|Fahadh Faasil|Lal|Jayasurya
tt2622530	When the Ocean Met the Sky	false	2014	91	Comedy,Drama	7.7	101	Lukas Huffman	Spencer Foley|Lukas Huffman|Phillip Thomas	Aren Buchholz|Daniel Cojanu|Lukas Huffman|Will Bangs|Levi Sophia|Darcy Belsher|Jason Stevens|Ian Ogden|Phillip Thomas|Spencer Foley
tt4202314	What Is Synchronicity?	false	2014	101	Documentary,Drama,Mystery	0.0	0	David Strabala	David Strabala	David Strabala
tt4219300	Gollu aur Pappu	false	2014	112	Comedy	4.5	72	Kabir Sadanand	Rajveer Ahuja	Shounok Ghosh|Dipanjan Guha|Kabir Sadanand|Dimple Kapadia|Sandeepa Dhar|Rajveer Ahuja|Karishma Tanna|Vir Das|Deepak Tijori|Kunaal Roy Kapur
tt3335210	What Goes Up	false	2014	87	Comedy,Romance,Sci-Fi	2.8	13	Matt Gambell	Andrew Coates|Reid Drummond|Matt Gambell	Reid Drummond|Steve Staff|Vincent Walker|Andrew Coates|Tom Pickard|Hal Dimond|Francesca Louise White|Matt Gambell|Laolu Osinbaju|Calum C. Sutton
tt4374512	Ideias para um filme musical sobre o Algarve	false	2014	52	Documentary,Music	0.0	0	Tiago Pereira		Tiago Pereira
tt4286192	Samurai Johnny Frankenstein Black and White	false	2014	73	Action	0.0	0	Scott Shaw	Kenneth H. Kim|Scott Shaw	Scott Shaw|Joel Ciniero|Sergio Coro|Kimberly Bolin|Douglas Robert Jackson|Kenneth H. Kim|Joe Contreras
tt3479082	The Grow Up	false	2014	90	Drama	0.0	0	Brice Miller	Brice Miller|John Reynold	Ava Devine|John Reynold|Cheyenne Peng|John Suspect Renolds|IRV DA Phenom|Brother Lynch Hung|Brandt Hackney|Brice Miller
tt3479250	Man in Love	false	2014	120	Drama,Romance	6.9	350	Dong-wook Han	Kab-yeol Yu	Il-woo Nam|Sang-joon Hwang|Eok Yu|Kab-yeol Yu|Do-won Kwak|Hye-jin Han|Min-jung Park|Yun-ho Kim|Dong-wook Han|Jung-min Hwang
tt3545810	The Seventh Lie	false	2014	94	Crime,Drama,Thriller	4.5	56	James Hung	James Hung	Ronald Cheng|Ka On Ronnie Au|James Hung|Danny Chan|Rose Hung|Anjaylia Chan|Tommy Wai|Tyson Chak|Kai Man Tin|Prisken Lo
tt4319654	I am Grace	false	2014	23	Documentary,Drama,History	8.1	94	Christopher H.K. Lee	Christopher H.K. Lee	Benjamin Krotin|Christopher H.K. Lee|Woojin Yoo|Yera Anna Kim|Grace Jo
tt3461252	The Blue Elephant	false	2014	170	Drama,Horror,Mystery	8.2	20634	Marwan Hamed	Ahmed Mourad	Nelly Karim|Hesham Nazih|Kamel Abo-Ali|Sherif El Moallem|Ahmad Al Morsy|Karim Abdel Aziz|Khaled El Sawy|Marwan Hamed|Ahmed Mourad|Mohamed Mamdouh
tt3570006	A Courtesan with Flowered Skin	false	2014	102	Drama,Romance	6.3	81	Keisuke Toyoshima	Ayako Miyagi|Yoshinobu Kamo	Saki Takaoka|Yôko Mitsuya|Keisuke Toyoshima|Yumi Adachi|Yasushi Fuchikami|Ayako Miyagi|Ena Koshino|Gen Satô|Ayano Tachibana|Yoshinobu Kamo
tt2901984	Winning Girl	false	2014	68	Animation,Documentary,Family	0.0	0	Kimberlee Bassford	Kimberlee Bassford	Mark Menza|Shirley Thompson|Clarissa Chun|Teshya Alo|Kimberlee Bassford|Henry Mochida
tt3629024	Demons	false	2014	95	Horror,Mystery	4.4	33	Scott Anthony	Scott Anthony	Mantha Balourdou|Anne Sophie Niego|Frank Arend|Drew Stewart|Kiriakos Stavros|Aryanne Padilha|Kiri S. Stevens|Theo Crisell|Julián Estrada|Scott Anthony
tt3647328	Monkey in the Middle	false	2014	83	Family	5.9	85	Justin G. Dyck	Keith Cooper	Justin G. Dyck|Soma Chhaya|Daphne Zuniga|Jeff Maher|Jono Grant|Jacob Horsley|Beth Stevenson|Ry Barrett|Keith Cooper|Kyle Popovich
tt2932730	Project: Ice	false	2014	118	Documentary,Family,History	8.4	5	William Kleinert	Brian Scott Jaeschke|William Kleinert	Henry B. Joy IV|Jason Marlin|Brian Scott Jaeschke|William Kleinert
tt3726018	Hrudaya Kaleyam	false	2014	114	Comedy	5.8	296	Steven Shankar	Steven Shankar	Srikanth Pendyala|Satyaprasad Aripirala|Srinivas Rao|Sampoornesh Babu|Mahesh Katti|Kavya Kumar|Rk|Steven Shankar|Sai Rajesh Neelam
tt3726418	Early Spring, Kyoto	false	2014	91	Drama,Family,Fantasy	0.0	0	Hiroshi Toda	Hiroshi Toda	Hiroshi Toda|Guillaume Tauveron
tt3689924	Her Name Is Pinky	false	2014	92	Horror,Mystery,Thriller	0.0	0	Scott Rivers	Scott Rivers	Scott Rivers
tt6419354	Best Suspects	false	2014	0		0.0	0
tt3768600	The Garage	false	2014	65	Documentary,Family	0.0	0	Michel Demers	Michel Demers	Michel Demers
tt4038690	Counterclock	false	2014	64	Action,Crime,Drama	0.0	0	Dylan Hoang	Dylan Hoang	Kaitlyn Kennedy|Mark Angelo Dabu|Dylan Hoang|Josh Lizak|Aanand Davé|Hunter Miller|Connor Murchison
tt3115428	Lords of BSV	false	2014	79	Biography,Documentary	8.9	11	Maria Soccor	Frank Orefice Jr.|Maria Soccor	Barry Rubinow|'Fatboy' Chris Brown|Khoa Le|James Manno|Frank Orefice Jr.|Maria Soccor|Stefan Brown|'Brukup' George Adams|Curtis Brown
tt4049534	Mule-Tide Christmas	false	2014	74	Animation	4.1	15	Gorka Vázquez		Steve Vernon|Eduardo Barinaga|Matthew Warzel|Scott Schenberg|Karmelo Vivanco|Gorka Vázquez|David Schifter
tt4080378	Enrico Lucherini: Ne ho fatte di tutti i colori	false	2014	70	Biography,Documentary,History	7.0	7	Marco Spagnoli	Marco Spagnoli	Jacopo Reale|Paolo Monaci|Monica Bellucci|Gabriel Garko|Cristiana Capotondi|Max Di Carlo|Piero Chiambretti|Marco Spagnoli|Niccolò Palomba
tt4112334	Current Theega	false	2014	128	Action,Comedy,Romance	6.0	409	G. Nageswara Reddy	G. Nageswara Reddy|Kishore Tirumala	G. Nageswara Reddy|Sampoornesh Babujai|Manoj Kumar Manchu|Jagapathi Babu|S.R. Shekhar|Satish Muthyala|Achu|Vishnu Manchu|Kishore Tirumala|Rakul Preet Singh
tt4119052	Those Who Feel the Fire Burning	false	2014	74	Documentary,Drama	7.0	229	Morgan Knibbe	Morgan Knibbe	Frank Hoeve|Carlos dalla-Fiore|Juho Nurmela|Xander Nijsten|Katja Draaijer|Morgan Knibbe
tt4220046	House on the Edge of Hell	false	2014	0	Comedy,Horror	0.0	0	Marc Slanger|Courtney Fathom Sell	Courtney Fathom Sell|Marc Slanger	Courtney Fathom Sell|Holly Ralston|Marc Slanger|Steven Manger
tt4373776	The Polgar Variant	false	2014	68	Biography,Documentary,Drama	7.8	20	Yossi Aviram	Yossi Aviram	Yossi Aviram|Ayelet Kait|Roy Yarkoni|Sari Ezouz|Amir Harel
tt4452086	For Joshua	false	2014	129	Biography,Documentary,War	0.0	0	Joe Blount|Daniel Sousa		Mark Berrier|Daniel Sousa|Joe Blount
tt3512726	Natural Life	false	2014	78	Crime,Documentary,News	0.0	0	Tirtza Even	Tirtza Even	Oded Zehavi|Lakim Carney|Gonzalo Escobar Mora|Kati Holland|Emilie Crewe|Yoni Goldstein|Chrissy Garcia|Faizan Hasnain|Tirtza Even|Raphael Rodolfi
tt3260514	Bronx Obama	false	2014	92	Biography,Documentary,Family	6.0	166	Ryan Murdock		Ryan Murdock|Jeremy Siefer|Louis Ortiz|Craig Rinkerman|Mitra Bonshahi|Matt Abeysekera
tt4571862	Segvards Vientulis	false	2014	90	Drama	7.0	11	Normunds Pucis		Vilis Daudzins|Rihards Dubra|Normunds Pucis|Juris Bartkevics|Juris Jope|Valdis Bisenieks|Andris Bulis|Maris Korsietis|Egons Dombrovskis|Ritvars Gailums
tt4659220	Nur der Pole bingt die Kohle	false	2014	0	Documentary	0.0	0	Markus Stein	Anna-Maria Hora	Rasmus Sievers|André Nier|Anna-Maria Hora|Miriam Troescher|Olaf Jacobs|Moritz Denis|Bernadette Paaßen|Markus Stein
tt3340870	Amnesia: Who Are You?	false	2014	102	Biography,Drama	6.4	8	Paul Kampf	Paul Kampf	Rich Evirs|Taylor Beadle-Williams|René Jung|Juliette Beavan|Chris Cash|Logan Anderson|Paul Kampf|Jessica Almonte
tt3414472	Trouble with Women	false	2014	103	Comedy,Romance	0.0	0	Alan Ginsberg	Alan Ginsberg|Scott Schwartz	Jill Beecher|Brian Boswell|Abraham Roofeh|Montgomery Sutton|Andrew Mauney|Patrick Ginnetty|Alan Ginsberg|Scott Schwartz|Michelle Morocco
tt4881780	Marry Me	false	2014	94	Comedy,Romance	5.3	6	Kadir Balci	Kadir Balci	Kadir Balci
tt1742334	Sabotage	false	2014	109	Action,Crime,Drama	5.7	52097	David Ayer	Skip Woods|David Ayer	Terrence Howard|David Ayer|Sam Worthington|Palak Patel|Olivia Williams|Bill Block|Skip Woods|Arnold Schwarzenegger|Ethan Smith|Paul Hanson
tt3735670	Dreceres	false	2014	0	Documentary	0.0	0	Gloria Matamala|Irene Alai	Irene Alai|Gloria Matamala	Joan Martorell|Irene Alai|Gloria Matamala
tt4901512	The Road of the Souls	false	2014	74	Documentary,History,Music	0.0	0	Pável Urkiza	Pável Urkiza	Pável Urkiza|Dani Rodriguez
tt3351428	Stuk!	false	2014	113	Crime,Drama,Thriller	5.1	186	Steven de Jong	Steven de Jong|Judith Visser|Dick van den Heuvel	Sanneke Bos|Judith Visser|Dick van den Heuvel|Ronald Schilperoort|Anne-Jan de Jong|Steven de Jong|Amin Ait Bihi|Sander Terpstra|Mees Bink|Tatum Dagelet
tt3779818	Attacking the Devil: Harold Evans and the Last Nazi War Crime	false	2014	102	Documentary	8.1	308	Jacqui Morris|David Morris	David Morris|Jacqueline Morris	Alex Baranowski|David Fairhead|Booth Clive|Jacqui Morris|Jacqueline Morris|Harold Evans|Ralph Nader|Michael Sheen|David Morris
tt3602210	Konthayum Poonoolum	false	2014	119	Drama,Romance	5.4	56	Jijo Antony	Jijo Antony|SohanLal|Vinod Sreekumar	Vijai Sankar|Shine Tom Chacko|Jijo Antony|Kunchacko Boban|Pappinu|SohanLal|Bhama|Vinod Sreekumar|Royson Vellara|Anju Aravind
